@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 9\nSize of the tree: 11\n','Number of leaves: 4\nSize of the tree: 5\n','Number of leaves: 6\nSize of the tree: 7\n','Number of leaves: 12\nSize of the tree: 15\n'}
@attribute measureOutOfBagError numeric
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric

@data

solar-flare,8,5,weka.classifiers.trees.NBTree,'',-4716005707058256086,20200424.0238,959,107,106,1,0,99.065421,0.934579,0,0,0.006804,0.078797,65.909263,100.186168,8.866678,9.052069,-0.185391,0.082866,0.084599,-0.001733,-4.250814,-0.039727,-47.941447,1,106,1,1,0,0,0,0,0.990654,1,0.995305,?,0.962264,0.999642,0.990654,0.990654,0.009346,0.009346,?,0.990654,?,?,0.962264,0.992169,?,0.990654,0.177,0,0.15625,0,156.25,0,157494,130841,17525,99.065421,33.333333,'Number of leaves: 4\nSize of the tree: 5\n',?,5,4,4
solar-flare,8,6,weka.classifiers.trees.NBTree,'',-4716005707058256086,20200424.0238,959,107,106,1,0,99.065421,0.934579,0,0,0.007128,0.079204,69.045855,100.70329,8.866678,17.674972,-8.808294,0.082866,0.165187,-0.082321,-7.111006,-0.066458,-80.199206,1,106,1,1,0,0,0,0,0.990654,1,0.995305,?,0.830189,0.998271,0.990654,0.990654,0.009346,0.009346,?,0.990654,?,?,0.830189,0.989433,?,0.990654,0.122,0,0.109375,0,109.375,0,157494,130841,17525,99.065421,33.956386,'Number of leaves: 4\nSize of the tree: 5\n',?,5,4,4
solar-flare,8,7,weka.classifiers.trees.NBTree,'',-4716005707058256086,20200424.0238,960,106,106,0,0,100,0,0,1,0.00131,0.011023,27.024406,208.177532,1.115669,0.316416,0.799253,0.010525,0.002985,0.00754,-6.005832,-0.056659,-538.31658,1,106,?,0,?,0,0,0,1,1,1,?,?,1,1,?,?,0,1,1,1,?,?,1,1,1,0.171,0.001,0.15625,0,156.25,0,157627,130974,17392,100,33.647799,'Number of leaves: 4\nSize of the tree: 5\n',?,5,4,4
solar-flare,8,8,weka.classifiers.trees.NBTree,'',-4716005707058256086,20200424.0238,960,106,106,0,0,100,0,0,1,0.001151,0.008206,23.757385,154.971744,1.115669,0.272638,0.843031,0.010525,0.002572,0.007953,-6.128832,-0.057819,-549.34142,1,106,?,0,?,0,0,0,1,1,1,?,?,1,1,?,?,0,1,1,1,?,?,1,1,1,0.141,0,0.140625,0,140.625,0,157627,130974,17392,100,33.647799,'Number of leaves: 4\nSize of the tree: 5\n',?,5,4,4
solar-flare,8,9,weka.classifiers.trees.NBTree,'',-4716005707058256086,20200424.0238,960,106,106,0,0,100,0,0,1,0.00091,0.00718,18.777404,135.597249,1.115669,0.215491,0.900178,0.010525,0.002033,0.008492,-5.664988,-0.053443,-507.765995,1,106,?,0,?,0,0,0,1,1,1,?,?,1,1,?,?,0,1,1,1,?,?,1,1,1,0.172,0,0.171875,0,171.875,0,157627,130974,17392,100,33.647799,'Number of leaves: 4\nSize of the tree: 5\n',?,5,4,4
solar-flare,8,10,weka.classifiers.trees.NBTree,'',-4716005707058256086,20200424.0238,960,106,105,1,0,99.056604,0.943396,0,0,0.005213,0.064631,107.582589,1220.611139,1.115669,2.458506,-1.342837,0.010525,0.023193,-0.012668,-5.72409,-0.054001,-513.063444,0.990566,105,?,0,?,0,0.009434,1,1,0.990566,0.995261,?,?,1,0.990566,?,?,0.009434,1,0.990566,0.995261,?,?,1,0.995261,0.990566,0.211,0,0.203125,0,203.125,0,166873,130974,17392,100,33.647799,'Number of leaves: 6\nSize of the tree: 7\n',?,7,6,6
solar-flare,9,1,weka.classifiers.trees.NBTree,'',-4716005707058256086,20200424.0238,959,107,107,0,0,100,0,0,1,0.000187,0.001201,3.854349,22.660284,1.127369,0.043466,1.083903,0.010536,0.000406,0.01013,0.33614,0.003141,29.816294,1,107,?,0,?,0,0,0,1,1,1,?,?,1,1,?,?,0,1,1,1,?,?,1,1,1,0.222,0,0.1875,0,187.5,0,185403,130841,17525,100,33.333333,'Number of leaves: 9\nSize of the tree: 11\n',?,11,9,9
solar-flare,9,2,weka.classifiers.trees.NBTree,'',-4716005707058256086,20200424.0238,959,107,106,1,0,99.065421,0.934579,0,0,0.007626,0.079921,73.869378,101.61453,8.866678,9.06912,-0.202442,0.082866,0.084758,-0.001892,-4.843483,-0.045266,-54.625676,1,106,1,1,0,0,0,0,0.990654,1,0.995305,?,0.971698,0.999733,0.990654,0.990654,0.009346,0.009346,?,0.990654,?,?,0.971698,0.992726,?,0.990654,0.176,0.001,0.171875,0,171.875,0,157494,130841,17525,99.065421,33.956386,'Number of leaves: 4\nSize of the tree: 5\n',?,5,4,4
solar-flare,9,3,weka.classifiers.trees.NBTree,'',-4716005707058256086,20200424.0238,959,107,106,1,0,99.065421,0.934579,0,0,0.008288,0.078232,80.278712,99.467923,8.866678,6.137517,2.729161,0.082866,0.05736,0.025506,-11.167284,-0.104367,-125.946645,1,106,1,1,0,0,0,0,0.990654,1,0.995305,?,0.962264,0.999642,0.990654,0.990654,0.009346,0.009346,?,0.990654,?,?,0.962264,0.992169,?,0.990654,0.187,0.001,0.171875,0,171.875,0,204066,130841,17525,99.065421,34.267913,'Number of leaves: 12\nSize of the tree: 15\n',?,15,12,12
solar-flare,9,4,weka.classifiers.trees.NBTree,'',-4716005707058256086,20200424.0238,959,107,106,1,0,99.065421,0.934579,0,0,0.006337,0.078935,61.378475,100.362046,8.866678,16.137328,-7.27065,0.082866,0.150816,-0.06795,0.863619,0.008071,9.740056,1,106,1,1,0,0,0,0,0.990654,1,0.995305,?,0.853774,0.99848,0.990654,0.990654,0.009346,0.009346,?,0.990654,?,?,0.853685,0.989667,?,0.990654,0.212,0.001,0.1875,0,187.5,0,185403,130841,17525,99.065421,33.333333,'Number of leaves: 9\nSize of the tree: 11\n',?,11,9,9
solar-flare,9,5,weka.classifiers.trees.NBTree,'',-4716005707058256086,20200424.0238,959,107,106,1,0,99.065421,0.934579,0,0,0.007446,0.07909,72.120516,100.558801,8.866678,9.064565,-0.197887,0.082866,0.084716,-0.001849,-8.726465,-0.081556,-98.418648,1,106,1,1,0,0,0,0,0.990654,1,0.995305,?,0.95283,0.999551,0.990654,0.990654,0.009346,0.009346,?,0.990654,?,?,0.952742,0.991544,?,0.990654,0.17,0,0.140625,0,140.625,0,157494,130841,17525,99.065421,33.956386,'Number of leaves: 4\nSize of the tree: 5\n',?,5,4,4
solar-flare,9,6,weka.classifiers.trees.NBTree,'',-4716005707058256086,20200424.0238,959,107,106,1,0,99.065421,0.934579,0,0.497653,0.003785,0.039908,36.597233,50.652446,10.866678,1.219016,9.647663,0.101558,0.011393,0.090165,5.852958,0.054701,53.861521,1,106,0,0,1,1,0,0,1,1,1,1,1,1,0.990654,0,1,0.009346,?,0.990654,?,?,1,1,?,0.990654,0.174,0,0.109375,0,109.375,0,185403,130841,17525,100,33.956386,'Number of leaves: 9\nSize of the tree: 11\n',?,11,9,9
solar-flare,9,7,weka.classifiers.trees.NBTree,'',-4716005707058256086,20200424.0238,960,106,106,0,0,100,0,0,1,0.000898,0.005499,18.529468,103.862415,1.115669,0.210274,0.905395,0.010525,0.001984,0.008541,-6.73343,-0.063523,-603.532909,1,106,?,0,?,0,0,0,1,1,1,?,?,1,1,?,?,0,1,1,1,?,?,1,1,1,0.179,0.001,0.171875,0,171.875,0,157627,130974,17392,100,33.647799,'Number of leaves: 4\nSize of the tree: 5\n',?,5,4,4
solar-flare,9,8,weka.classifiers.trees.NBTree,'',-4716005707058256086,20200424.0238,960,106,106,0,0,100,0,0,1,0.000994,0.008727,20.514401,164.824839,1.115669,0.238161,0.877508,0.010525,0.002247,0.008278,-5.494167,-0.051832,-492.454938,1,106,?,0,?,0,0,0,1,1,1,?,?,1,1,?,?,0,1,1,1,?,?,1,1,1,0.217,0,0.203125,0,203.125,0,185536,130974,17392,100,33.647799,'Number of leaves: 9\nSize of the tree: 11\n',?,11,9,9
solar-flare,9,9,weka.classifiers.trees.NBTree,'',-4716005707058256086,20200424.0238,960,106,106,0,0,100,0,0,1,0.000284,0.003095,5.869244,58.448574,1.115669,0.066449,1.04922,0.010525,0.000627,0.009898,-1.372114,-0.012944,-122.985782,1,106,?,0,?,0,0,0,1,1,1,?,?,1,1,?,?,0,1,1,1,?,?,1,1,1,0.176,0,0.171875,0,171.875,0,157627,130974,17392,100,33.333333,'Number of leaves: 4\nSize of the tree: 5\n',?,5,4,4
solar-flare,9,10,weka.classifiers.trees.NBTree,'',-4716005707058256086,20200424.0238,960,106,104,2,0,98.113208,1.886792,0,0,0.014395,0.107592,297.054307,2031.973139,1.115669,8.388574,-7.272905,0.010525,0.079137,-0.068612,-18.971505,-0.178976,-1700.459907,0.981132,104,?,0,?,0,0.018868,2,1,0.981132,0.990476,?,?,1,0.981132,?,?,0.018868,1,0.981132,0.990476,?,?,1,0.990476,0.981132,0.214,0,0.203125,0,203.125,0,166873,130974,17392,99.056604,33.962264,'Number of leaves: 6\nSize of the tree: 7\n',?,7,6,6
solar-flare,10,1,weka.classifiers.trees.NBTree,'',-4716005707058256086,20200424.0238,959,107,107,0,0,100,0,0,1,0.000474,0.002931,9.769351,55.298662,1.127369,0.110767,1.016602,0.010536,0.001035,0.009501,-2.223367,-0.020779,-197.217301,1,107,?,0,?,0,0,0,1,1,1,?,?,1,1,?,?,0,1,1,1,?,?,1,1,1,0.141,0,0.125,0,125,0,157494,130841,17525,100,33.333333,'Number of leaves: 4\nSize of the tree: 5\n',?,5,4,4
solar-flare,10,2,weka.classifiers.trees.NBTree,'',-4716005707058256086,20200424.0238,959,107,106,1,0,99.065421,0.934579,0,0,0.006071,0.075703,58.806334,96.251913,8.866678,4.704764,4.161914,0.082866,0.04397,0.038896,4.161914,0.038896,46.938817,1,106,1,1,0,0,0,0,0.990654,1,0.995305,?,1,1,0.990654,0.990654,0.009346,0.009346,?,0.990654,?,?,1,1,?,0.990654,0.19,0,0.171875,0,171.875,0,157494,130841,17525,99.065421,33.333333,'Number of leaves: 4\nSize of the tree: 5\n',?,5,4,4
solar-flare,10,3,weka.classifiers.trees.NBTree,'',-4716005707058256086,20200424.0238,959,107,106,1,0,99.065421,0.934579,0,0,0.007868,0.079252,76.213536,100.763887,8.866678,9.263051,-0.396373,0.082866,0.086571,-0.003704,-12.387134,-0.115768,-139.704331,1,106,1,1,0,0,0,0,0.990654,1,0.995305,?,0.924528,0.99927,0.990654,0.990654,0.009346,0.009346,?,0.990654,?,?,0.92444,0.990866,?,0.990654,0.143,0,0.125,0,125,0,157494,130841,17525,99.065421,33.956386,'Number of leaves: 4\nSize of the tree: 5\n',?,5,4,4
solar-flare,10,4,weka.classifiers.trees.NBTree,'',-4716005707058256086,20200424.0238,959,107,106,1,0,99.065421,0.934579,0,0,0.007288,0.079603,70.598467,101.211224,8.866678,9.21316,-0.346482,0.082866,0.086104,-0.003238,-4.806863,-0.044924,-54.212664,1,106,1,1,0,0,0,0,0.990654,1,0.995305,?,0.971698,0.999733,0.990654,0.990654,0.009346,0.009346,?,0.990654,?,?,0.97161,0.992259,?,0.990654,0.215,0,0.1875,0,187.5,0,185403,130841,17525,99.065421,33.64486,'Number of leaves: 9\nSize of the tree: 11\n',?,11,9,9
solar-flare,10,5,weka.classifiers.trees.NBTree,'',-4716005707058256086,20200424.0238,959,107,106,1,0,99.065421,0.934579,0,0,0.009201,0.081092,89.128912,103.103671,8.866678,18.167674,-9.300996,0.082866,0.169791,-0.086925,-16.376864,-0.153055,-184.701235,1,106,1,1,0,0,0,0,0.990654,1,0.995305,?,0.820755,0.998166,0.990654,0.990654,0.009346,0.009346,?,0.990654,?,?,0.820755,0.989305,?,0.990654,0.129,0.001,0.125,0,125,0,157494,130841,17525,99.065421,34.579439,'Number of leaves: 4\nSize of the tree: 5\n',?,5,4,4
solar-flare,10,6,weka.classifiers.trees.NBTree,'',-4716005707058256086,20200424.0238,959,107,106,1,0,99.065421,0.934579,0,0,0.006408,0.074689,61.953803,94.79715,10.866678,10.003086,0.863593,0.101558,0.093487,0.008071,-0.367482,-0.003434,-3.381733,1,106,1,1,0,0,0,0,0.990654,1,0.995305,?,1,1,0.990654,0.990654,0.009346,0.009346,?,0.990654,?,?,1,1,?,0.990654,0.172,0,0.15625,0,156.25,0,157494,130841,17525,99.065421,33.64486,'Number of leaves: 4\nSize of the tree: 5\n',?,5,4,4
solar-flare,10,7,weka.classifiers.trees.NBTree,'',-4716005707058256086,20200424.0238,960,106,106,0,0,100,0,0,1,0.00088,0.006861,18.161983,129.584018,1.115669,0.207893,0.907776,0.010525,0.001961,0.008564,-5.408138,-0.05102,-484.743886,1,106,?,0,?,0,0,0,1,1,1,?,?,1,1,?,?,0,1,1,1,?,?,1,1,1,0.174,0,0.15625,0,156.25,0,157627,130974,17392,100,33.647799,'Number of leaves: 4\nSize of the tree: 5\n',?,5,4,4
solar-flare,10,8,weka.classifiers.trees.NBTree,'',-4716005707058256086,20200424.0238,960,106,106,0,0,100,0,0,1,0.001049,0.00866,21.647588,163.558689,1.115669,0.250291,0.865378,0.010525,0.002361,0.008164,-5.639208,-0.0532,-505.455267,1,106,?,0,?,0,0,0,1,1,1,?,?,1,1,?,?,0,1,1,1,?,?,1,1,1,0.179,0.001,0.125,0,125,0,157627,130974,17392,100,33.962264,'Number of leaves: 4\nSize of the tree: 5\n',?,5,4,4
solar-flare,10,9,weka.classifiers.trees.NBTree,'',-4716005707058256086,20200424.0238,960,106,106,0,0,100,0,0,1,0.00078,0.007009,16.095881,132.378791,1.115669,0.184967,0.930702,0.010525,0.001745,0.00878,-4.23407,-0.039944,-379.509506,1,106,?,0,?,0,0,0,1,1,1,?,?,1,1,?,?,0,1,1,1,?,?,1,1,1,0.222,0,0.203125,0,203.125,0,185536,130974,17392,100,33.647799,'Number of leaves: 9\nSize of the tree: 11\n',?,11,9,9
solar-flare,10,10,weka.classifiers.trees.NBTree,'',-4716005707058256086,20200424.0238,960,106,106,0,0,100,0,0,1,0.000205,0.001464,4.228621,27.640719,1.115669,0.047335,1.068334,0.010525,0.000447,0.010079,-0.402693,-0.003799,-36.094273,1,106,?,0,?,0,0,0,1,1,1,?,?,1,1,?,?,0,1,1,1,?,?,1,1,1,0.174,0.001,0.171875,0,171.875,0,157627,130974,17392,100,33.333333,'Number of leaves: 4\nSize of the tree: 5\n',?,5,4,4
